prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,MODE_ASG,ASG_CODE,month,kod,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,date_published
,SPOTTED SEATROUT,200317128701wd,147672003010821312,,4,5,,2,1,21,47,O,1,2,2,4,1476720030108006,312,8,7,0,0,0,1,,2,0,12,26,7,1,1,2003,,1476720030108,01,wd,,1476720030108005,,,,8,1,,,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1620,49770,1843.9870105,200317128701wd,,0,1476720030108006,05/04/2021
,SPOTTED SEATROUT,200317128701wd,147672003010821312,0,4,5,,1,2,21,127,O,2,50,1,5,1476720030108007,312,8,7,1,3,0,0,,2,6,12,12,7,1,1,2003,,1476720030108,01,wd,,1476720030108007,1,,,8,1,,VOLUSIA,20MAR200310:09,8,2,1,,,,8835440102,0,1,8,2,1640,32168,1843.9870105,200317128701wd,,0,1476720030108007,05/04/2021
,SPOTTED SEATROUT,200317128701wd,147672003010821312,0,4,5,,3,0,21,127,O,2,4,2,5,1476720030108008,312,8,7,1,0,1,1,,2,6,12,12,7,1,1,2003,,1476720030108,01,wd,,1476720030108007,1,,,8,1,,VOLUSIA,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1645,32618,1843.9870105,200317128701wd,,0,1476720030108007,05/04/2021
,SPOTTED SEATROUT,200317128701we,147672003011171305,0,2,5,,2,1,71,71,Y,10,50,8,6,1476720030111001,305,8,7,2,0,0,0,,1,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111001,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1250,33912,1096.6777825,200317128701we,,0,1476720030111001,05/04/2021
,,200317128701we,147672003011171305,0,2,5,,2,1,71,71,Y,3,60,1,6,1476720030111002,305,8,7,1,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111002,1,0,100,8,1,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1300,33917,1096.6777825,200317128701we,,0,1476720030111002,05/04/2021
,,200317128701we,147672003011171305,0,2,5,,2,1,71,71,Y,3,60,2,6,1476720030111003,305,8,7,1,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111002,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1305,33917,1096.6777825,200317128701we,,0,1476720030111003,05/04/2021
,SHEEPSHEAD,200317128701we,147672003011171305,0,2,5,,2,1,71,71,Y,2,9,1,3,1476720030111004,305,8,7,1,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111004,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835430301,0,1,8,8,1315,33907,1096.6777825,200317128701we,,0,1476720030111004,05/04/2021
,SHEEPSHEAD,200317128701we,147672003011171305,0,2,5,,2,1,71,71,Y,2,9,2,3,1476720030111005,305,8,7,1,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111004,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835430301,0,1,8,8,1320,33907,1096.6777825,200317128701we,,0,1476720030111005,05/04/2021
RED DRUM,COMMON SNOOK,200317128701we,147672003011171305,0,2,5,,2,1,71,71,Y,14,60,1,5,1476720030111006,305,8,7,1,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111006,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835010105,8835440901,1,8,8,1335,33991,1096.6777825,200317128701we,,0,1476720030111006,05/04/2021
RED DRUM,COMMON SNOOK,200317128701we,147672003011171305,0,2,5,,2,1,71,71,Y,3,12,2,5,1476720030111007,305,8,7,1,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111006,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835010105,8835440901,1,8,8,1340,33991,1096.6777825,200317128701we,,0,1476720030111007,05/04/2021
,,200317128701we,147672003011171305,0,2,5,,1,1,71,71,Y,10,100,1,4,1476720030111008,305,8,7,1,2,0,0,,2,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111008,1,,,8,1,,LEE,20MAR200310:09,8,1,1,,,,0,0,1,8,8,1400,34135,1096.6777825,200317128701we,,0,1476720030111008,05/04/2021
,,200317128701we,147672003011171305,0,2,5,,1,1,71,71,Y,10,100,2,4,1476720030111009,305,8,7,0,1,0,1,,2,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111008,1,1,0,8,2,,LEE,20MAR200310:09,8,1,1,,,,0,0,1,8,8,1405,34135,1096.6777825,200317128701we,,0,1476720030111009,05/04/2021
,SHEEPSHEAD,200317128701we,147672003011171305,0,2,5,,1,1,71,71,Y,2,60,1,4,1476720030111010,305,8,7,0,1,0,0,,4,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111010,1,1,0,8,1,,LEE,20MAR200310:09,8,1,1,,,,8835430301,0,1,8,8,1445,33908,1096.6777825,200317128701we,,0,1476720030111010,05/04/2021
,SHEEPSHEAD,200317128701we,147672003011171305,0,2,5,,1,1,71,71,Y,2,60,2,4,1476720030111011,305,8,7,0,1,0,1,,4,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111010,1,1,0,8,1,,LEE,20MAR200310:09,8,1,1,,,,8835430301,0,1,8,8,1450,33908,1096.6777825,200317128701we,,0,1476720030111011,05/04/2021
,SHEEPSHEAD,200317128701we,147672003011171305,,2,5,,2,1,71,71,Y,2,25,2,4,1476720030111012,305,8,7,0,0,0,1,,4,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111010,,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835430301,0,1,8,8,1455,33908,1096.6777825,200317128701we,,0,1476720030111012,05/04/2021
,SHEEPSHEAD,200317128701we,147672003011171305,,2,5,,2,1,71,71,Y,5,100,2,4,1476720030111013,305,8,7,0,0,0,1,,4,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111010,,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835430301,0,1,8,8,1500,33908,1096.6777825,200317128701we,,0,1476720030111013,05/04/2021
,SPOTTED SEATROUT,200317128701we,147672003011171305,0,2,5,,2,1,71,71,Y,1,30,1,4,1476720030111014,305,8,7,2,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111014,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1505,33907,1096.6777825,200317128701we,,0,1476720030111014,05/04/2021
,SPOTTED SEATROUT,200317128701we,147672003011171305,0,2,5,,2,1,71,71,Y,1,30,2,5,1476720030111015,305,8,7,1,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111014,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835440102,0,1,9,8,1510,33907,1096.6777825,200317128701we,,0,1476720030111015,05/04/2021
,,200317128701we,147672003011171305,0,2,5,,1,1,71,71,Y,1,50,1,4,1476720030111016,305,8,7,2,2,0,0,,3,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111016,1,,,8,1,,LEE,20MAR200310:09,8,1,1,,,,0,0,1,8,8,1520,33912,1096.6777825,200317128701we,,0,1476720030111016,05/04/2021
,,200317128701we,147672003011171305,0,2,5,,2,1,71,71,Y,1,50,2,4,1476720030111017,305,8,7,1,0,0,1,,3,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111016,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1525,33912,1096.6777825,200317128701we,,0,1476720030111017,05/04/2021
,,200317128701we,147672003011171305,0,2,5,,2,1,71,71,Y,1,50,2,4,1476720030111018,305,8,7,1,0,0,1,,3,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111016,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1530,33912,1096.6777825,200317128701we,,0,1476720030111018,05/04/2021
,RED DRUM,200317128701we,147672003011171305,0,2,5,,1,1,71,71,Y,2,150,1,3,1476720030111019,305,8,7,1,1,0,0,,2,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111019,1,1,0,8,1,,LEE,20MAR200310:09,8,1,1,,,,8835440901,0,1,9,8,1545,33912,1096.6777825,200317128701we,,0,1476720030111019,05/04/2021
,SILVER PERCH,200317128701we,147672003011171305,0,2,5,,2,1,71,71,Y,2,150,2,3,1476720030111020,305,8,7,2,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030111,01,we,,1476720030111019,1,0,1,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835440301,0,1,9,8,1550,33912,1096.6777825,200317128701we,,0,1476720030111020,05/04/2021
,,200317128701we,14767200301182194,0,4,5,,2,1,21,51,Y,16,50,1,3.5,1476720030118001,94,8,7,2,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030118,01,we,,1476720030118001,1,,,8,1,,HENDRY,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1345,33933,1738.9349696,200317128701we,,0,1476720030118001,05/04/2021
,,200317128701we,14767200301182194,0,4,5,,2,1,21,55,Y,6,25,2,3.5,1476720030118002,94,8,7,2,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030118,01,we,,1476720030118001,1,,,8,1,,HIGHLANDS,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1350,33870,1738.9349696,200317128701we,,0,1476720030118002,05/04/2021
,SPOTTED SEATROUT,200317128701we,14767200301182194,0,4,5,,2,1,21,31,O,6,46,1,5,1476720030118003,94,8,7,2,0,0,0,,2,5,12,36,7,1,1,2003,,1476720030118,01,we,,1476720030118003,1,,,8,1,,,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1430,12928,1800.8621479,200317128701we,,0,1476720030118003,05/04/2021
,SPOTTED SEATROUT,200317128701we,14767200301182194,0,4,5,,2,1,21,9,O,6,35,2,5,1476720030118004,94,8,7,2,0,0,1,,2,6,12,12,7,1,1,2003,,1476720030118,01,we,,1476720030118003,1,,,8,2,,BREVARD,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1435,12928,1800.8621479,200317128701we,,0,1476720030118004,05/04/2021
,,200317128701we,14767200301182194,0,4,5,,2,1,21,105,Y,1,11,1,7,1476720030118005,94,8,7,1,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030118,01,we,,1476720030118005,1,,,8,1,,POLK,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1605,33881,1738.9349696,200317128701we,,0,1476720030118005,05/04/2021
,,200317128701we,14767200301182194,0,4,5,,2,1,21,105,Y,7,8,2,7,1476720030118006,94,8,7,1,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030118,01,we,,1476720030118005,1,,,8,1,,POLK,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1610,33884,1738.9349696,200317128701we,,0,1476720030118006,05/04/2021
,KINGFISH GENUS,200317128701wd,147672003012321215,0,3,5,,2,1,21,21,Y,16,150,8,5,1476720030123001,215,8,7,4,0,0,0,,1,7,12,12,7,1,1,2003,,1476720030123,01,wd,,1476720030123001,1,,,8,1,,COLLIER,20MAR200310:09,8,8,1,,,,8835440600,0,1,8,8,1330,34112,2823.3519854,200317128701wd,,0,1476720030123001,05/04/2021
,SHEEPSHEAD,200317128701wd,147672003012321215,0,3,5,,2,1,21,21,Y,4,19,1,5,1476720030123002,215,8,7,1,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030123,01,wd,,1476720030123002,1,,,8,1,,COLLIER,20MAR200310:09,8,8,1,,,,8835430301,0,1,8,8,1530,99998,2823.3519854,200317128701wd,,0,1476720030123002,05/04/2021
,SHEEPSHEAD,200317128701wd,147672003012321215,0,3,5,,2,1,21,21,Y,4,20,2,5,1476720030123003,215,8,7,1,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030123,01,wd,,1476720030123002,1,,,8,2,,COLLIER,20MAR200310:09,8,8,1,,,,8835430301,0,1,8,8,1535,99998,2823.3519854,200317128701wd,,0,1476720030123003,05/04/2021
,SHEEPSHEAD,200317128701wd,147672003012871305,0,2,5,,1,2,71,71,Y,4,50,1,4,1476720030128003,305,8,7,2,8,0,0,,2,7,12,12,7,1,1,2003,,1476720030128,01,wd,,1476720030128003,1,8,0,8,1,,LEE,20MAR200310:09,8,2,1,,,,8835430301,0,1,8,2,1350,33917,1780.5768753,200317128701wd,,0,1476720030128003,05/04/2021
,SHEEPSHEAD,200317128701wd,147672003012871305,0,2,5,,3,0,71,31,O,3,30,2,4,1476720030128004,305,8,7,3,0,1,1,,2,0,12,17,7,1,1,2003,,1476720030128,01,wd,,1476720030128003,1,,,8,1,,,20MAR200310:09,8,8,1,,,,8835430301,0,1,8,8,1355,60422,1843.9870105,200317128701wd,,0,1476720030128003,05/04/2021
,,200317128701wd,147672003012871305,0,2,5,,2,1,71,213,O,3,50,1,6,1476720030128005,305,8,7,2,0,0,0,,2,0,12,29,7,1,1,2003,,1476720030128,01,wd,,1476720030128005,1,,,8,1,,,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1420,33917,1843.9870105,200317128701wd,,0,1476720030128005,05/04/2021
,,200317128701wd,147672003012871305,0,2,5,,2,1,71,71,Y,3,20,2,6,1476720030128006,305,8,7,2,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030128,01,wd,,1476720030128005,1,,,8,2,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1425,99998,1780.5768753,200317128701wd,,0,1476720030128006,05/04/2021
,COMMON SNOOK,200317128701wd,147672003012871305,0,2,5,,2,1,71,71,Y,10,100,8,3,1476720030128007,305,8,7,1,0,0,0,,1,7,12,12,7,1,1,2003,,1476720030128,01,wd,,1476720030128007,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835010105,0,1,8,8,1430,33901,1780.5768753,200317128701wd,,0,1476720030128007,05/04/2021
,,200317128701wd,147672003012871305,0,2,5,,2,1,71,71,Y,7,30,1,5.5,1476720030128010,305,8,7,2,0,0,0,,3,7,12,12,7,1,1,2003,,1476720030128,01,wd,,1476720030128010,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1520,33908,1780.5768753,200317128701wd,,0,1476720030128010,05/04/2021
,,200317128701wd,147672003012871305,0,2,5,,2,1,71,39,O,4,50,2,5.5,1476720030128011,305,8,7,1,0,0,1,,3,0,12,18,7,1,1,2003,,1476720030128,01,wd,,1476720030128010,1,,,8,1,,,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1525,46514,1843.9870105,200317128701wd,,0,1476720030128011,05/04/2021
,,200317128701wd,147672003012871305,0,2,5,,2,1,71,39,O,3,50,2,5.5,1476720030128012,305,8,7,2,0,0,1,,3,0,12,18,7,1,1,2003,,1476720030128,01,wd,,1476720030128010,1,,,8,1,,,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1530,46514,1843.9870105,200317128701wd,,0,1476720030128012,05/04/2021
,,200317128701wd,147672003012871305,,2,5,,2,1,71,71,Y,2,100,1,4,1476720030128013,305,8,7,0,0,0,0,,4,7,12,12,7,1,1,2003,,1476720030128,01,wd,,1476720030128013,,,,8,2,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1535,99998,1780.5768753,200317128701wd,,0,1476720030128013,05/04/2021
,,200317128701wd,147672003012871305,,2,5,,2,1,71,71,Y,1,4,2,4,1476720030128014,305,8,7,0,0,0,1,,4,7,12,12,7,1,1,2003,,1476720030128,01,wd,,1476720030128013,,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1540,99998,1780.5768753,200317128701wd,,0,1476720030128014,05/04/2021
,,200317128701wd,147672003012871305,,2,5,,2,1,71,71,Y,1,4,2,4,1476720030128015,305,8,7,0,0,0,1,,4,7,12,12,7,1,1,2003,,1476720030128,01,wd,,1476720030128013,,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1553,99998,1780.5768753,200317128701wd,,0,1476720030128015,05/04/2021
,,200317128701wd,147672003012871305,,2,5,,2,1,71,71,Y,1,4,2,4,1476720030128016,305,8,7,0,0,0,1,,4,7,12,12,7,1,1,2003,,1476720030128,01,wd,,1476720030128013,,,,8,2,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1600,99998,1780.5768753,200317128701wd,,0,1476720030128016,05/04/2021
,SHEEPSHEAD,200317128701wd,147672003012871305,0,2,5,,2,1,71,71,Y,4,13,1,6,1476720030128017,305,8,7,2,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030128,01,wd,,1476720030128017,1,0,1,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835430301,0,1,8,8,1603,33919,1780.5768753,200317128701wd,,0,1476720030128017,05/04/2021
,SHEEPSHEAD,200317128701wd,147672003012871305,0,2,5,,2,1,71,71,Y,4,13,2,6,1476720030128018,305,8,7,1,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030128,01,wd,,1476720030128017,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835430301,0,1,8,8,1610,33913,1780.5768753,200317128701wd,,0,1476720030128018,05/04/2021
,SPOTTED SEATROUT,200317128701wd,147672003012871305,0,2,5,,2,1,71,83,O,6,12,1,4,1476720030128019,305,8,7,1,0,0,0,,3,0,12,17,7,1,1,2003,,1476720030128,01,wd,,1476720030128019,1,,,8,1,,,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1620,62052,1843.9870105,200317128701wd,,0,1476720030128019,05/04/2021
,SPOTTED SEATROUT,200317128701wd,147672003012871305,,2,5,,2,1,71,83,O,6,12,2,4,1476720030128020,305,8,7,0,0,0,1,,3,0,12,17,7,1,1,2003,,1476720030128,01,wd,,1476720030128019,,,,8,1,,,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1625,62052,1843.9870105,200317128701wd,,0,1476720030128020,05/04/2021
,SPOTTED SEATROUT,200317128701wd,147672003012871305,,2,5,,2,1,71,83,O,6,12,2,4,1476720030128021,305,8,7,0,0,0,1,,3,0,12,17,7,1,1,2003,,1476720030128,01,wd,,1476720030128019,,,,8,1,,,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1630,62052,1843.9870105,200317128701wd,,0,1476720030128021,05/04/2021
,RED DRUM,200317128701wd,147672003013015592,,5,5,,2,1,15,15,Y,3,110,1,3.5,1476720030130001,592,8,7,0,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030130,01,wd,,1476720030130001,,,,8,1,,CHARLOTTE,20MAR200310:09,8,8,1,,,,8835440901,0,1,8,8,1340,33948,2823.3519854,200317128701wd,,0,1476720030130001,05/04/2021
,RED DRUM,200317128701wd,147672003013015592,0,5,5,,1,1,15,15,Y,3,110,2,3.5,1476720030130002,592,8,7,0,1,0,1,,2,7,12,12,7,1,1,2003,,1476720030130,01,wd,,1476720030130001,1,1,0,8,1,,CHARLOTTE,20MAR200310:09,8,1,1,,,,8835440901,0,1,8,8,1345,33948,2823.3519854,200317128701wd,,0,1476720030130002,05/04/2021
,,200317128701wd,147672003013015592,,5,5,,2,1,15,133,O,1,90,8,4,1476720030130003,592,8,7,0,0,0,0,,1,0,12,26,7,1,1,2003,,1476720030130,01,wd,,1476720030130003,,,,8,1,,,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1525,49677,2923.8975634,200317128701wd,,0,1476720030130003,05/04/2021
,,200317128701wd,147672003013015592,,5,5,,2,1,15,15,Y,2,50,1,1,1476720030130004,592,8,7,0,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030130,01,wd,,1476720030130004,,,,8,1,,CHARLOTTE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1540,33932,2823.3519854,200317128701wd,,0,1476720030130004,05/04/2021
,,200317128701wd,147672003013015592,,5,5,,2,1,15,15,Y,2,50,2,1,1476720030130005,592,8,7,0,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030130,01,wd,,1476720030130004,,,,8,1,,CHARLOTTE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1545,33932,2823.3519854,200317128701wd,,0,1476720030130005,05/04/2021
,SPOTTED SEATROUT,200317128701wd,147672003013015592,0,5,5,,1,1,15,1,O,20,40,1,4,1476720030130006,592,8,7,2,1,0,0,,4,5,12,42,7,1,1,2003,,1476720030130,01,wd,,1476720030130006,1,,,8,1,,,20MAR200310:09,8,1,1,,,,8835440102,0,1,8,8,1555,17324,2923.8975634,200317128701wd,,0,1476720030130006,05/04/2021
,SPOTTED SEATROUT,200317128701wd,147672003013015592,0,5,5,,2,1,15,119,O,20,40,2,4,1476720030130007,592,8,7,2,0,0,1,,4,0,12,39,7,1,1,2003,,1476720030130,01,wd,,1476720030130006,1,,,8,1,,,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1600,43701,2923.8975634,200317128701wd,,0,1476720030130007,05/04/2021
,SPOTTED SEATROUT,200317128701wd,147672003013015592,0,5,5,,2,1,15,119,O,20,40,2,4,1476720030130008,592,8,7,2,0,0,1,,4,0,12,39,7,1,1,2003,,1476720030130,01,wd,,1476720030130006,1,,,8,1,,,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1605,43701,2923.8975634,200317128701wd,,0,1476720030130008,05/04/2021
,SPOTTED SEATROUT,200317128701wd,147672003013015592,0,5,5,,2,1,15,119,O,20,40,2,4,1476720030130009,592,8,7,1,0,0,1,,4,0,12,39,7,1,1,2003,,1476720030130,01,wd,,1476720030130006,1,,,8,1,,,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1610,43701,2923.8975634,200317128701wd,,0,1476720030130009,05/04/2021
,,200317128701wd,147672003013015592,,4,5,,2,1,15,15,Y,1,100,1,4,1476720030130010,592,8,7,0,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030130,01,wd,,1476720030130010,,,,8,1,,CHARLOTTE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1615,33952,2823.3519854,200317128701wd,,0,1476720030130010,05/04/2021
,,200317128701wd,147672003013015592,,4,5,,2,1,15,15,Y,1,2,2,4,1476720030130011,592,8,7,0,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030130,01,wd,,1476720030130010,,,,8,1,,CHARLOTTE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1620,33951,2823.3519854,200317128701wd,,0,1476720030130011,05/04/2021
,SPOTTED SEATROUT,200317128701wd,147672003013015592,0,5,5,,2,1,15,15,Y,12,50,1,5.5,1476720030130012,592,8,7,1,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030130,01,wd,,1476720030130012,1,,,8,1,,CHARLOTTE,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1625,33948,2823.3519854,200317128701wd,,0,1476720030130012,05/04/2021
,SPOTTED SEATROUT,200317128701wd,147672003013015592,,5,5,,2,1,15,15,Y,12,50,2,5.5,1476720030130013,592,8,7,0,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030130,01,wd,,1476720030130012,,,,8,1,,CHARLOTTE,20MAR200310:09,8,8,1,,,,8835440102,0,1,2,8,1630,33948,2823.3519854,200317128701wd,,0,1476720030130013,05/04/2021
COMMON SNOOK,RED DRUM,200317128702we,147672003020971935,,3,5,,2,1,71,71,Y,2,52,1,4,1476720030209001,935,8,7,0,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030209,02,we,,1476720030209001,,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835440901,8835010105,1,8,8,1300,33904,1738.9349696,200317128702we,,0,1476720030209001,05/04/2021
COMMON SNOOK,RED DRUM,200317128702we,147672003020971935,,3,5,,2,1,71,71,Y,2,7,2,4,1476720030209002,935,8,7,0,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030209,02,we,,1476720030209001,,,,8,2,,LEE,20MAR200310:09,8,8,1,,,,8835440901,8835010105,1,8,8,1305,33904,1738.9349696,200317128702we,,0,1476720030209002,05/04/2021
,SPOTTED SEATROUT,200317128702we,147672003020971935,0,2,5,,2,1,71,71,Y,3,40,1,5,1476720030209003,935,8,7,1,0,0,0,,3,7,12,12,7,1,1,2003,,1476720030209,02,we,,1476720030209003,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1320,33990,1738.9349696,200317128702we,,0,1476720030209003,05/04/2021
,SPOTTED SEATROUT,200317128702we,147672003020971935,,2,5,,2,1,71,71,Y,1,10,2,5,1476720030209004,935,8,7,0,0,0,1,,3,7,12,12,7,1,1,2003,,1476720030209,02,we,,1476720030209003,,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1325,33990,1738.9349696,200317128702we,,0,1476720030209004,05/04/2021
,SPOTTED SEATROUT,200317128702we,147672003020971935,0,2,5,,2,1,71,17,O,0,2,2,5,1476720030209005,935,8,7,2,0,0,1,,3,4,12,25,7,1,1,2003,,1476720030209,02,we,,1476720030209003,1,,,8,1,,MIDDLESEX,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1330,02143,1800.8621479,200317128702we,,0,1476720030209005,05/04/2021
,,200317128702we,147672003020971935,0,2,5,,2,1,71,71,Y,5,50,1,5,1476720030209006,935,8,7,2,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030209,02,we,,1476720030209006,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1400,33908,1738.9349696,200317128702we,,0,1476720030209006,05/04/2021
,,200317128702we,147672003020971935,0,2,5,,2,1,71,71,Y,2,10,2,5,1476720030209007,935,8,7,1,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030209,02,we,,1476720030209006,1,,,8,2,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1405,33908,1738.9349696,200317128702we,,0,1476720030209007,05/04/2021
,,200317128702we,147672003020971935,0,2,5,,2,1,71,71,Y,5,50,8,5,1476720030209008,935,8,7,2,0,0,0,,1,7,12,12,7,1,1,2003,,1476720030209,02,we,,1476720030209008,1,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1430,33909,1738.9349696,200317128702we,,0,1476720030209008,05/04/2021
,COMMON SNOOK,200317128702we,147672003020971935,0,2,5,,2,1,71,71,Y,2,110,1,4,1476720030209009,935,8,7,1,0,0,0,,2,7,12,12,7,1,1,2003,,1476720030209,02,we,,1476720030209009,1,0,30,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835010105,0,1,8,8,1500,33916,1738.9349696,200317128702we,,0,1476720030209009,05/04/2021
,COMMON SNOOK,200317128702we,147672003020971935,,2,5,,2,1,71,71,Y,6,100,2,4,1476720030209010,935,8,7,0,0,0,1,,2,7,12,12,7,1,1,2003,,1476720030209,02,we,,1476720030209009,,,,8,1,,LEE,20MAR200310:09,8,8,1,,,,8835010105,0,1,8,8,1505,33916,1738.9349696,200317128702we,,0,1476720030209010,05/04/2021
